Id,SalePrice
2736,135205.51410477766
2737,120501.91701956006
2738,119474.4386057441
2739,146269.60122713898
2740,129756.31400778863
2741,154858.84480455512
2742,153795.34485216436
2743,174000.08439139658
2744,160526.7793407165
2745,141903.92843468388
2746,139491.1311298716
2747,135402.53611535154
2748,104571.12256080203
2749,131798.62088497693
2750,106913.76876294569
2751,130080.51038079697
2752,166069.50633853365
2753,160640.30786538494
2754,251853.92655765434
2755,132818.96727028146
2756,98295.0586310601
2757,58614.344816115175
2758,87759.06798816586
2759,160736.98719854548
2760,147822.48764557915
2761,133686.47199679198
2762,124435.8446762369
2763,177541.5840667743
2764,116886.00010085483
2765,265368.0846137636
2766,158478.53070946268
2767,79267.14721704039
2768,125434.51637463467
2769,147953.67544921165
2770,128915.3150560277
2771,91989.06294146049
2772,95130.13105673711
2773,183835.83170946199
2774,162597.57959277538
2775,142795.948912817
2776,141889.4141134324
2777,150706.09347334885
2778,120074.90661012052
2779,133493.03182658588
2780,86551.50081984275
2781,100244.36785411705
2782,101326.14757182717
2783,105218.84903257948
2784,132347.83334787376
2785,146345.59708543762
2786,64515.58786493563
2787,128197.85627371699
2788,76909.90847730236
2789,167258.47843778323
2790,78355.24113094412
2791,73292.43130023207
2792,78065.13091066296
2793,153076.29784477613
2794,102697.23838867938
2795,124902.42622744852
2796,107980.66695058555
2797,265539.8923395843
2798,125646.2552473923
2799,88892.70156753241
2800,62644.70772624994
2801,93367.87641647442
2802,135515.48037948538
2803,184400.44507865896
2804,112080.94396539105
2805,98750.24368719631
2806,61760.86672605341
2807,245577.14527265076
2808,156784.21231741967
2809,115304.92538938456
2810,120334.1227011556
2811,168802.44707819002
2812,175075.05831060177
2813,148572.83703326032
2814,157593.8162260514
2815,114586.89144826873
2816,210840.4278396651
2817,160688.7302427946
2818,130109.75001620127
2819,175560.1975491573
2820,140264.96367015358
2821,119250.40624493701
2822,145010.45046722237
2823,336468.600294556
2824,179110.49854214923
2825,135051.11222689145
2826,132086.08608778456
2827,132686.08000741902
2828,231119.46208215898
2829,190295.6629942027
2830,236913.64707588914
2831,178153.6587444316
2832,247526.40009805025
2833,304592.4450223575
2834,233699.05326785895
2835,218405.13227158954
2836,192795.79391492097
2837,152825.60007600018
2838,151338.47278858916
2839,169410.4746481518
2840,205891.61904355692
2841,196143.72047618707
2842,219555.8226756652
2843,147029.2265551975
2844,171964.68709376498
2845,122964.34744063999
2846,200639.6952225969
2847,225563.95823768916
2848,219532.4742115588
2849,195872.12928005224
2850,268701.87526922545
2851,214887.33212629182
2852,226586.09185510175
2853,224499.5899886844
2854,132404.16540429613
2855,200927.0026005798
2856,201315.86657296217
2857,186967.3792486864
2858,207930.03842855373
2859,80996.90130218401
2860,162272.41161123317
2861,128896.2881470426
2862,186793.24934449827
2863,139074.43649118306
2864,241585.1310130883
2865,144061.63139543287
2866,133937.92608522432
2867,112101.36037832202
2868,74242.8454681098
2869,107878.53986943203
2870,107300.34018629957
2871,76181.59061780474
2872,47111.95787884839
2873,90482.70128432145
2874,168759.10111980478
2875,117974.39690369976
2876,167132.88179588912
2877,152750.80483981644
2878,195806.15524893106
2879,138343.2419065498
2880,115148.94671851628
2881,124318.78667181662
2882,205543.39272044212
2883,200470.46063398372
2884,180720.69680599362
2885,178872.28487641574
2886,252277.96565721076
2887,103250.21538166079
2888,138345.8602356881
2889,49445.60847805267
2890,84977.93159929133
2891,148657.8867361445
2892,11082.908091475838
2893,45110.5019902146
2894,15892.496209303674
2895,343669.74165724835
2896,295700.9968636347
2897,217367.8423531956
2898,114424.62260076708
2899,208281.428372533
2900,155446.4482041167
2901,227473.48752582184
2902,147561.8515350994
2903,309081.19863607344
2904,353003.49879852275
2905,85743.76829057213
2906,180524.69394424808
2907,97854.60026698126
2908,115208.13612878439
2909,120362.59098705964
2910,77123.67700383128
2911,67664.65738811625
2912,147641.45096872523
2913,76032.74926841288
2914,60024.08577234778
2915,75115.47760991778
2916,81492.95900088793
2917,175989.2434515719
2918,116779.197906971
2919,216954.60861313433
